x,cortante,momento,pendiente,deflexion
1.494578815679733,80886.214285714,169099.95663052498,0.08236615973416808,-0.46565289886995653
1.500417014178482,80634.214285714,169571.45079232648,0.08295462131225895,-0.4671565140354576
1.506255212677231,80382.214285714,170041.4737281063,0.08354471883192888,-0.46865668886998096
1.5120934111759798,80130.214285714,170510.02543786442,0.08413644718049358,-0.4701534138374996
1.5179316096747288,79878.214285714,170977.10592160086,0.08472980124526885,-0.47164667943183486
1.5237698081734778,79626.214285714,171442.71517931562,0.08532477591357042,-0.4731364761766576
1.5296080066722268,79374.214285714,171906.8532110087,0.08592136607271403,-0.4746227946254868
1.5354462051709759,79122.214285714,172369.5200166801,0.0865195666100154,-0.47610562536169093
1.5412844036697246,78870.214285714,172830.7155963298,0.08711937241279029,-0.47758495899848685
1.5471226021684736,78618.214285714,173290.43994995783,0.08772077836835446,-0.4790607861789408
1.5529608006672226,78366.214285714,173748.69307756418,0.08832377936402364,-0.4805330975759675
1.5587989991659716,78114.214285714,174205.47497914883,0.08892837028711356,-0.48200188389233056
1.5646371976647206,77862.214285714,174660.7856547118,0.08953454602493999,-0.4834671358606425
1.5704753961634694,77610.214285714,175114.62510425306,0.09014230146481862,-0.48492884424336474
1.5763135946622184,77358.214285714,175566.99332777265,0.09075163149406526,-0.4863869998328079
1.5821517931609674,77106.214285714,176017.89032527056,0.09136253099999563,-0.48784159345113076
1.5879899916597164,76854.214285714,176467.3160967468,0.09197499486992547,-0.4892926159503413
1.5938281901584652,76602.21428571401,176915.27064220133,0.0925890179911705,-0.49074005821229655
1.5996663886572142,76350.214285714,177361.75396163418,0.0932045952510465,-0.4921839111487023
1.6055045871559632,76098.214285714,177806.76605504536,0.09382172153686921,-0.49362416570111317
1.6113427856547122,75846.214285714,178250.30692243486,0.09444039173595435,-0.4950608128409325
1.6171809841534612,75594.214285714,178692.37656380265,0.09506060073561769,-0.4964938435694126
1.62301918265221,75342.214285714,179132.97497914877,0.09568234342317493,-0.49792324891765494
1.628857381150959,75090.214285714,179572.1021684732,0.09630561468594186,-0.4993490199466094
1.634695579649708,74838.214285714,180009.75813177598,0.09693040941123421,-0.500771147747075
1.640533778148457,74586.214285714,180445.94286905703,0.09755672248636771,-0.5021896234396992
1.646371976647206,74334.214285714,180880.65638031642,0.09818454879865812,-0.5036044381749792
1.6522101751459548,74082.214285714,181313.8986655541,0.09881388323542116,-0.5050155831332602
1.6580483736447038,73830.214285714,181745.66972477012,0.0994447206839726,-0.5064230495247368
1.6638865721434528,73578.214285714,182175.96955796445,0.10007705603162818,-0.5078268285894522
1.6697247706422018,73326.214285714,182604.7981651371,0.10071088416570363,-0.5092269115972983
1.6755629691409508,73074.214285714,183032.15554628806,0.1013461999735147,-0.5106232898480165
1.6814011676396996,72822.214285714,183458.04170141733,0.1019829983423771,-0.5120159546711963
1.6872393661384486,72570.214285714,183882.45663052492,0.10262127415960665,-0.5134048974262766
1.6930775646371976,72318.214285714,184305.40033361083,0.10326102231251903,-0.514790109502545
1.6989157631359466,72066.214285714,184726.87281067506,0.10390223768843002,-0.516171582319138
1.7047539616346956,71814.214285714,185146.8740617176,0.10454491517465533,-0.5175493073250408
1.7105921601334444,71562.214285714,185565.40408673842,0.10518904965851071,-0.5189232759990876
1.7164303586321934,71310.214285714,185982.4628857376,0.10583463602731193,-0.5202934798499615
1.7222685571309424,71058.214285714,186398.05045871506,0.10648166916837472,-0.5216599104161945
1.7281067556296914,70806.214285714,186812.16680567086,0.10713014396901481,-0.5230225592661674
1.7339449541284404,70554.214285714,187224.81192660498,0.10778005531654795,-0.5243814179981097
1.7397831526271892,70302.214285714,187635.9858215174,0.10843139809828987,-0.5257364782401
1.7456213511259382,70050.214285714,188045.68849040812,0.10908416720155636,-0.5270877316500656
1.7514595496246872,69798.214285714,188453.91993327718,0.10973835751366313,-0.5284351699157828
1.7572977481234362,69546.214285714,188860.68015012456,0.11039396392192594,-0.5297787847548769
1.763135946622185,69294.21428571401,189265.96914095024,0.11105098131366048,-0.5311185679148216
1.768974145120934,69042.214285714,189669.78690575424,0.11170940457618256,-0.5324545111729397
1.774812343619683,68790.214285714,190072.13344453656,0.1123692285968079,-0.5337866063364033
1.780650542118432,68538.214285714,190473.0087572972,0.11303044826285223,-0.5351148452422326
1.786488740617181,68286.214285714,190872.41284403615,0.11369305846163132,-0.5364392197572975
1.7923269391159298,68034.214285714,191270.34570475342,0.11435705408046086,-0.5377597217783157
1.7981651376146788,67782.214285714,191666.807339449,0.11502243000665666,-0.5390763432318547
1.8040033361134278,67530.214285714,192061.7977481229,0.11568918112753443,-0.5403890760743306
1.8098415346121768,67278.214285714,192455.3169307751,0.11635730233040992,-0.5416979122920084
1.8156797331109258,67026.214285714,192847.36488740562,0.11702678850259887,-0.5430028439010014
1.8215179316096746,66774.214285714,193237.94161801445,0.117697634531417,-0.5443038629472725
1.8273561301084236,66522.214285714,193627.0471226016,0.1183698353041801,-0.5456009615066334
1.8331943286071726,66270.214285714,194014.68140116706,0.1190433857082039,-0.5468941316847443
1.8390325271059216,66018.214285714,194400.84445371086,0.11971828063080413,-0.5481833656171144
1.8448707256046706,65766.214285714,194785.53628023298,0.12039451495929653,-0.5494686554691017
1.8507089241034194,65514.214285714,195168.7568807334,0.12107208358099682,-0.5507499934359134
1.8565471226021684,65262.214285714,195550.50625521212,0.1217509813832208,-0.5520273717426052
1.8623853211009174,65010.214285714,195930.78440366918,0.12243120325328419,-0.553300782644082
1.8682235195996664,64758.214285714,196309.59132610454,0.12311274407850273,-0.5545702184250969
1.8740617180984154,64506.214285714,196686.9270225182,0.12379559874619217,-0.5558356714002528
1.8798999165971642,64254.214285714,197062.79149291018,0.12447976214366822,-0.5570971339140006
